"","ffid","pod_num","rms_signal.p","rms_noise.p","snr.p","name","Stage","X_Coord_Evt","Y_Coord_Evt","TVD_SS_Evt","Dist.From.Mid.Perf.Depth.From.Wellbore","X","Y","Z","DistToGeophone","DistX","DistY","DistZ","DistPlanar","IncidenceAngle","dom_freq"
"9014",88961,48,0.000592,0.000365,1.621683,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764445.638891,567721.484636119,2461.240448607,4229.48044402829,446.263891001465,3841.73463611875,1711.849395143,3867.56725536431,23.8749756752238,195.238205
"9015",88961,49,0.000582,0.000381,1.52675,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764445.71553623,567721.99557477,2510.44771820352,4210.27906067593,446.340536228847,3842.2455747705,1662.64212554648,3868.08362514624,23.2597807833418,167.745102
"9016",88961,50,0.000292,0.000363,0.80442,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764445.72815729,567722.462245859,2559.65549875638,4191.51988318092,446.353157285601,3842.71224585932,1613.43434499362,3868.54863553452,22.6392849939117,125.667297
"9017",88961,51,0.000643,0.000401,1.602439,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764445.73882206,567722.919829957,2608.86335615156,4173.24807650375,446.363822064595,3843.16982995672,1564.22648759844,3869.00439435492,22.0133309882235,154.341812
"9018",88961,52,0.000418,0.000326,1.280069,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764445.73146892,567723.29380299,2658.08192093799,4155.39553701388,446.356468922459,3843.54380299,1515.00792281201,3869.37502225511,21.3822382351492,100.058632
"9019",88961,53,0.000368,0.000392,0.939816,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764445.72713345,567723.661284775,2707.29052778758,4138.04927797267,446.35213345103,3843.91128477466,1465.79931596242,3869.73955095873,20.7459362905373,72.025177
"9020",88961,54,0.000437,0.000465,0.940498,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764445.76545136,567723.93804479,2756.49972535139,4121.1374306516,446.390451357933,3844.18804479041,1416.59011839861,3870.01888351634,20.1047566036253,166.761658
"9021",88961,55,0.000702,0.000439,1.601044,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764445.81166615,567724.211103952,2805.70891020846,4104.74329210703,446.436666151742,3844.46110395202,1367.38093354154,3870.29545082603,19.4583875846454,164.365967
"9022",88961,56,0.000305,0.000461,0.66215,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764446.08273722,567724.378844735,2854.92773310269,4088.7981249029,446.707737224177,3844.62884473486,1318.16211064731,3870.49334791616,18.8071459605155,245.47525
"9023",88961,58,0.000475,0.000399,1.192547,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764446.74017319,567724.474057137,2953.34487598503,4058.30216471058,447.365173188504,3844.72405713657,1219.74496776497,3870.66385439328,17.4909697731551,253.222473
"9024",88961,59,0.00045,0.000348,1.293084,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764447.12635912,567724.40204996,3002.55319675485,4043.75898228454,447.751359116053,3844.65204995952,1170.53664699515,3870.63698437973,16.8260764028146,127.426582
"9025",88961,60,0.00074,0.000428,1.729982,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764447.32952056,567724.06497535,3051.77150708219,4029.48826705557,447.954520561267,3844.31497534993,1121.31833666781,3870.32568166957,16.1574631510187,93.641052
"9026",88961,61,0.000449,0.000405,1.109055,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764447.52696546,567723.719753923,3100.97981743974,4015.76438075476,448.151965461439,3843.96975392324,1072.11002631026,3870.00563994727,15.4843604147789,141.071121
"9027",88961,63,0.000473,0.000407,1.16289,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764447.72692667,567722.80244672,3199.39531856158,3989.7559557913,448.351926673437,3843.05244671972,973.694525188422,3869.11767182006,14.1256184417897,261.282806
"9028",88961,64,0.000319,0.000346,0.922662,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764447.84976774,567722.353766876,3248.61311665119,3977.61116066693,448.474767744076,3842.60376687627,924.476727098812,3868.68625330548,13.4395943007741,84.413574
"9029",88961,65,0.000628,0.000386,1.627751,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764447.97527863,567721.906599957,3297.82092202867,3966.0440282367,448.600278631551,3842.15659995691,875.268921721326,3868.25665495204,12.7496027107353,196.965683
"9030",88961,66,0.000252,0.000385,0.653054,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764448.14995326,567721.63409557,3347.02971180729,3955.23042363614,448.774953262415,3841.88409557031,826.060131942706,3868.00625160712,12.0551197737533,143.186737
"9031",88961,68,0.000405,0.00033,1.226742,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764448.57520219,567721.310004333,3445.45789572174,3935.58284633121,449.200202194043,3841.56000433338,727.63194802826,3867.73371479282,10.6544531062003,97.986916
"9032",88961,70,0.000279,0.000375,0.744174,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764449.07079763,567721.260950522,3543.8766052868,3918.58928606262,449.695797632681,3841.5109505218,629.2132384632,3867.74258365101,9.24006195159117,345.945953
"9033",88961,73,0.00056,0.000367,1.525512,"ImagedPerforations",27,1763999.375,563879.75,4173.08984375,35.8056496526042,1764449.62678125,567721.318588887,3691.51546540524,3897.72879655866,450.251781251747,3841.56858888711,481.574378344765,3867.8645128345,7.09717573716035,98.214233
